state_index,snr_db,delta_near,delta_far,sigma_n2,eta,relay_alpha_2_selected_relay,relay_alpha_2_gain,relay_alpha_2_optimal_rho,relay_alpha_2_min_avg_pep,relay_alpha_3_selected_relay,relay_alpha_3_gain,relay_alpha_3_optimal_rho,relay_alpha_3_min_avg_pep,lambda_1_optimal_rho,lambda_1_min_avg_pep
1431,10.739038217962534,0.040557030838400884,0.7945778327642921,0.7178442676006531,0.8109199231017066,1,0.12530810675928308,0.386,0.28028178716201063,1,0.28482301887778655,0.328,0.246446780162696,0.229,0.21282447443862956
1432,36.162192241195804,0.06984882897664522,0.07094658850790043,0.8504569430677204,0.6597829840772401,7,0.6045224617238255,0.024,0.0016567991191633602,7,4.469558104173161,0.009000000000000001,0.001607598891394224,0.019000000000000003,0.00163926824497021
1433,18.015401258358217,0.01419844076631236,0.05341343470405504,0.5414881263753882,0.8753400579049851,8,0.5925863948285077,0.14400000000000002,0.00819617534839151,8,4.25229485298193,0.059000000000000004,0.0059069851508581905,0.115,0.007275294686332506
1434,38.947113528981546,0.038766895112046534,0.057465621903575355,0.7123046776253609,0.7677542542390333,3,0.37367117032103975,0.023,0.0004709421381459411,3,1.5696699618303036,0.011,0.00045998043828537893,0.014000000000000002,0.00046258975544713477
1435,38.25530935185806,0.03066762200878853,0.04690800391498751,0.9626968765078417,0.8010200324248813,7,1.3687412545917486,0.011,0.000213610230104605,7,6.279695186875746,0.005,0.00021108163292812843,0.013000000000000001,0.0002144250836024486
1436,32.03133523945963,0.07352509696280929,0.43877846247222785,0.8764899582700136,0.9941621398976612,5,0.3812533264224737,0.039,0.09298830530085062,5,1.7275984532572748,0.019000000000000003,0.09176063465900319,0.025,0.09210132763331191
1437,16.330518571240333,0.021238379930009734,0.07109314750371708,0.9434101807536498,0.7677902448664123,3,0.4433265999690014,0.161,0.017117996395296292,3,3.557338063471826,0.064,0.012031629373540076,0.114,0.014299624219618667
1438,12.23627602766387,0.04287835876140477,0.07239859897341246,0.7815171368534657,0.8333919174646299,4,0.4416789211342574,0.23700000000000002,0.07160429244648475,4,2.8131991641203795,0.115,0.04685593403928434,0.17600000000000002,0.05713313514336907
1439,29.574219409633216,0.025975618410108058,0.05851998486831199,0.9234858580419406,0.8745332315487283,5,0.16742823975173846,0.074,0.0006602557663787645,8,0.4634005218610176,0.046,0.0006147896365018557,0.031,0.0005942112041497916
1440,7.218737474025228,0.06757627534021816,0.8747628273170177,0.8532141091546654,0.8805293347629489,8,0.8838535704690801,0.28700000000000003,0.284018680845161,8,4.766581572521853,0.163,0.24674683729819266,0.277,0.28026817255301645
1441,13.794009896927987,0.9106850931512005,0.9828076854937849,0.622741582630841,0.7782344475089564,1,0.41332323299572415,0.28900000000000003,0.3637026284336379,1,1.21896748403632,0.199,0.34985213315244834,0.215,0.35192094524337497
